,open,high,low,close,volume,date,,,
182,156.9701,157.16,156.9701,157.05,57555,12/1/2021 9:31,0.000350,157.27334,0.1899
183,157.0514,157.1,156.86,156.91,95962,12/1/2021 9:32,-0.000891,157.21498,0.24
184,156.9,156.97,156.74,156.86,131700,12/1/2021 9:33,-0.000319,157.17098,0.23
185,156.86,157.2,156.7868,157.11,88661,12/1/2021 9:34,0.001594,157.121,0.4132
186,157.1,157.12,156.8708,156.925,55018,12/1/2021 9:35,-0.001178,157.135,0.2492
187,156.92,157.0399,156.81,156.8301,61139,12/1/2021 9:36,-0.000605,157.11,0.2299
188,156.865,156.97,156.7672,156.87,91494,12/1/2021 9:37,0.000254,157.08598,0.2028
189,156.83,156.99,156.66,156.72,66051,12/1/2021 9:38,-0.000956,157.05998,0.33
190,156.6945,156.89,156.5,156.89,141497,12/1/2021 9:39,0.001085,157.06398,0.39
191,156.8,156.9,156.44,156.49,114651,12/1/2021 9:40,-0.002550,157.00198,0.46
192,156.49,156.7,156.4501,156.58,59198,12/1/2021 9:41,0.000575,156.95798,0.2499
193,156.56,156.68,156.52,156.58,81845,12/1/2021 9:42,0.000000,156.89,0.16
194,156.56,156.62,156.33,156.3652,131613,12/1/2021 9:43,-0.001372,156.832,0.29
195,156.375,156.51,156.2,156.2084,111460,12/1/2021 9:44,-0.001003,156.758,0.31
196,156.225,156.33,155.98,156.04,184017,12/1/2021 9:45,-0.001078,156.682,0.35
197,156.04,156.15,156.01,156.08,124133,12/1/2021 9:46,0.000256,156.568,0.14
198,156.0899,156.09,155.9001,155.935,142576,12/1/2021 9:47,-0.000929,156.458,0.1899
199,155.95,155.96,155.6241,155.7,164701,12/1/2021 9:48,-0.001507,156.34,0.3359
200,155.71,156.05,155.6801,155.93,210954,12/1/2021 9:49,0.001477,156.208,0.3699
201,155.91,155.92,155.64,155.75,92870,12/1/2021 9:50,-0.001154,156.116,0.28
202,155.71,155.8,155.5301,155.5301,162203,12/1/2021 9:51,-0.001412,156.034,0.2699
203,155.5304,155.62,155.3,155.37,139216,12/1/2021 9:52,-0.001029,155.964,0.32
204,155.36,155.53,155.16,155.32,149101,12/1/2021 9:53,-0.000322,155.87,0.37
205,155.3001,155.4899,155.23,155.28,98536,12/1/2021 9:54,-0.000258,155.784,0.2599
206,155.24,155.33,155.05,155.29,192439,12/1/2021 9:55,0.000064,155.67198,0.28
207,155.275,155.37,155.16,155.23,112779,12/1/2021 9:56,-0.000386,155.55398,0.21
208,155.24,155.29,155.0186,155.18,111136,12/1/2021 9:57,-0.000322,155.46798,0.2714
209,155.2,155.21,154.77,154.77,256774,12/1/2021 9:58,-0.002642,155.40198,0.44
210,154.75,154.91,154.35,154.397,245349,12/1/2021 9:59,-0.002410,155.33798,0.56
211,154.3941,154.979,154.38,154.93,252352,12/1/2021 10:00,0.003452,155.222,0.599
212,154.9076,155.14,154.83,154.9708,250139,12/1/2021 10:01,0.000263,155.1518,0.31
213,154.955,155.07,154.62,154.998,174701,12/1/2021 10:02,0.000176,155.1058,0.45
214,155.06,155.16,154.92,155.1099,149199,12/1/2021 10:03,0.000722,155.0618,0.24
215,155.085,155.11,154.8001,154.86,111099,12/1/2021 10:04,-0.001611,155.0518,0.3099
216,154.88,155.1199,154.7,154.7,155410,12/1/2021 10:05,-0.001033,155.0918,0.4199
217,154.7004,154.74,154.39,154.42,172237,12/1/2021 10:06,-0.001810,155.11998,0.35
218,154.42,154.5599,154.11,154.2516,132748,12/1/2021 10:07,-0.001091,155.03998,0.4499
219,154.2799,154.51,154.06,154.51,131847,12/1/2021 10:08,0.001675,154.93796,0.45
220,154.47,154.71,154.43,154.5401,118318,12/1/2021 10:09,0.000195,154.80796,0.28
221,154.56,154.56,154.05,154.1319,198445,12/1/2021 10:10,-0.002641,154.72796,0.51
222,154.14,154.2599,153.68,153.81,329043,12/1/2021 10:11,-0.002088,154.61598,0.5799
223,153.8159,154.2,153.69,154,149843,12/1/2021 10:12,0.001235,154.51996,0.51
224,154,154.16,153.76,153.85,122078,12/1/2021 10:13,-0.000974,154.44798,0.4
225,153.86,154.19,153.8201,154.15,100699,12/1/2021 10:14,0.001950,154.37798,0.3699
226,154.11,154.44,153.98,154.341,160472,12/1/2021 10:15,0.001239,154.27398,0.46
227,154.355,154.42,154.22,154.22,93943,12/1/2021 10:16,-0.000784,154.24998,0.2
228,154.24,154.25,153.75,154.16,118836,12/1/2021 10:17,-0.000389,154.282,0.5
229,154.18,154.45,154.1301,154.4,140839,12/1/2021 10:18,0.001557,154.292,0.3199
230,154.38,154.38,153.87,153.87,89453,12/1/2021 10:19,-0.003433,154.35,0.51
231,153.91,154.28,153.91,154.1982,102642,12/1/2021 10:20,0.002133,154.388,0.37
232,154.209,154.25,154,154.21,79737,12/1/2021 10:21,0.000077,154.356,0.25
233,154.16,154.55,154.12,154.5001,168747,12/1/2021 10:22,0.001881,154.322,0.43
234,154.5208,154.6,154.4024,154.51,76726,12/1/2021 10:23,0.000064,154.382,0.1976
235,154.5,154.71,154.42,154.63,133583,12/1/2021 10:24,0.000777,154.412,0.29
236,154.605,154.76,154.5432,154.76,112698,12/1/2021 10:25,0.000841,154.478,0.2168
237,154.7216,155,154.6299,154.87,147103,12/1/2021 10:26,0.000711,154.574,0.3701
238,154.85,154.98,154.76,154.9224,88663,12/1/2021 10:27,0.000338,154.724,0.22
239,154.91,154.92,154.64,154.72,95724,12/1/2021 10:28,-0.001306,154.81,0.28
240,154.7399,154.85,154.66,154.72,90331,12/1/2021 10:29,0.000000,154.874,0.19
241,154.72,154.98,154.67,154.71,115613,12/1/2021 10:30,-0.000065,154.902,0.31
242,154.68,154.88,154.15,154.227,159915,12/1/2021 10:31,-0.003122,154.946,0.73
243,154.26,154.75,154.26,154.59,98504,12/1/2021 10:32,0.002354,154.922,0.49
244,154.5601,154.77,154.55,154.58,78750,12/1/2021 10:33,-0.000065,154.876,0.22
245,154.58,154.59,154.4118,154.57,76649,12/1/2021 10:34,-0.000065,154.846,0.1782
246,154.51,154.7199,154.51,154.59,52167,12/1/2021 10:35,0.000129,154.794,0.2099
247,154.6298,154.85,154.61,154.61,61289,12/1/2021 10:36,0.000129,154.74198,0.24
248,154.64,154.8,154.4703,154.64,78953,12/1/2021 10:37,0.000194,154.73598,0.3297
249,154.6434,154.8184,154.5518,154.8184,75534,12/1/2021 10:38,0.001154,154.74598,0.2666
250,154.8,154.8,154.34,154.4,99383,12/1/2021 10:39,-0.002703,154.75566,0.46
251,154.4,154.46,154.19,154.2,94205,12/1/2021 10:40,-0.001295,154.79766,0.27
252,154.22,154.4,154.15,154.1601,109256,12/1/2021 10:41,-0.000259,154.74568,0.25
253,154.17,154.2147,153.51,153.7199,244327,12/1/2021 10:42,-0.002855,154.65568,0.7047
254,153.72,153.83,153.33,153.3864,143137,12/1/2021 10:43,-0.002170,154.53862,0.5
255,153.4,153.749,153.3069,153.58,168925,12/1/2021 10:44,0.001262,154.34094,0.4421
256,153.59,153.72,153.15,153.18,171127,12/1/2021 10:45,-0.002605,154.13074,0.57
257,153.15,153.23,152.89,153.02,191476,12/1/2021 10:46,-0.001045,153.98274,0.34
258,153.03,153.15,152.81,152.83,184068,12/1/2021 10:47,-0.001242,153.74874,0.34
259,152.83,152.9625,152.78,152.8,130375,12/1/2021 10:48,-0.000196,153.5358,0.1825
260,152.81,152.82,152.36,152.46,249705,12/1/2021 10:49,-0.002225,153.3623,0.46
261,152.47,152.97,152.44,152.7499,254690,12/1/2021 10:50,0.001901,153.1765,0.53
262,152.7344,153.1,152.54,152.81,231017,12/1/2021 10:51,0.000393,153.0265,0.56
263,152.81,153.04,152.71,152.76,162961,12/1/2021 10:52,-0.000327,153.0005,0.33
264,152.78,152.86,152.58,152.6,132230,12/1/2021 10:53,-0.001047,152.9785,0.28
265,152.62,153.33,152.49,152.7899,211745,12/1/2021 10:54,0.001244,152.958,0.84
266,152.75,153.34,152.71,153.27,168842,12/1/2021 10:55,0.003142,153.06,0.63
267,153.255,153.47,153.1,153.3299,130738,12/1/2021 10:56,0.000391,153.134,0.37
268,153.29,153.4,153.13,153.19,161778,12/1/2021 10:57,-0.000912,153.208,0.27
269,153.2,153.4611,153.14,153.185,119640,12/1/2021 10:58,-0.000033,153.28,0.3211
270,153.195,153.31,153.1,153.18,98495,12/1/2021 10:59,-0.000033,153.40022,0.21
271,153.17,153.27,152.85,153.25,155654,12/1/2021 11:00,0.000457,153.39622,0.42
272,153.22,153.52,152.7,152.7101,167126,12/1/2021 11:01,-0.003523,153.38222,0.82
273,152.7,152.9699,151.83,152.122,307918,12/1/2021 11:02,-0.003851,153.39222,1.1399
274,152.12,152.5299,152.0101,152.15,123197,12/1/2021 11:03,0.000184,153.3062,0.5198
275,152.12,152.25,151.87,152.03,149356,12/1/2021 11:04,-0.000789,153.11996,0.38
276,152.08,152.4,152.065,152.2499,192924,12/1/2021 11:05,0.001446,152.90796,0.335
277,152.2399,152.27,151.92,151.925,100363,12/1/2021 11:06,-0.002134,152.73396,0.35
278,151.925,152.24,151.85,152.0108,140868,12/1/2021 11:07,0.000565,152.48396,0.39
279,151.995,152.16,151.9,152.11,116705,12/1/2021 11:08,0.000653,152.33798,0.26
280,152.1,152.2699,151.9467,152.02,74739,12/1/2021 11:09,-0.000592,152.264,0.3232
281,152.05,152.12,151.83,151.92,67992,12/1/2021 11:10,-0.000658,152.26798,0.29
282,151.92,151.935,151.53,151.5594,160991,12/1/2021 11:11,-0.002374,152.21198,0.405
283,151.532,151.63,151.37,151.5382,167175,12/1/2021 11:12,-0.000140,152.14498,0.26
284,151.55,151.5599,151.32,151.53,112062,12/1/2021 11:13,-0.000054,152.02298,0.2399
285,151.48,151.86,151.48,151.655,155929,12/1/2021 11:14,0.000825,151.90296,0.38
286,151.675,151.97,151.62,151.7109,148201,12/1/2021 11:15,0.000369,151.82098,0.35
287,151.67,151.72,151.2984,151.2984,116713,12/1/2021 11:16,-0.002719,151.79098,0.4216
288,151.315,151.45,151.1092,151.25,165291,12/1/2021 11:17,-0.000320,151.74798,0.3408
289,151.24,151.28,151.1,151.2235,82257,12/1/2021 11:18,-0.000175,151.71198,0.18
290,151.23,151.57,151.23,151.32,134868,12/1/2021 11:19,0.000638,151.656,0.34
291,151.31,151.68,151.24,151.675,150149,12/1/2021 11:20,0.002346,151.598,0.44
292,151.65,151.67,151.34,151.4,81702,12/1/2021 11:21,-0.001813,151.54,0.33
293,151.39,151.7,151.3,151.6077,95187,12/1/2021 11:22,0.001372,151.53,0.4
294,151.6,151.92,151.54,151.88,132800,12/1/2021 11:23,0.001796,151.58,0.38
295,151.84,152,151.72,151.865,126226,12/1/2021 11:24,-0.000099,151.708,0.28
296,151.86,152.13,151.7,152.07,133803,12/1/2021 11:25,0.001350,151.794,0.43
297,152.0501,152.31,151.92,152.2433,113800,12/1/2021 11:26,0.001140,151.884,0.39
298,152.22,152.67,152.13,152.499,158895,12/1/2021 11:27,0.001680,152.012,0.54
299,152.45,152.49,152.05,152.2472,165685,12/1/2021 11:28,-0.001651,152.206,0.44
300,152.242,152.4875,152.18,152.39,79115,12/1/2021 11:29,0.000938,152.32,0.3075
301,152.4,152.75,152.3,152.67,113271,12/1/2021 11:30,0.001837,152.4175,0.45
302,152.68,152.97,152.66,152.8901,139406,12/1/2021 11:31,0.001442,152.5415,0.31
303,152.9,152.9,152.6501,152.73,146116,12/1/2021 11:32,-0.001047,152.6735,0.2499
304,152.7301,152.86,152.73,152.85,100288,12/1/2021 11:33,0.000786,152.7195,0.13
305,152.83,152.86,152.57,152.795,131226,12/1/2021 11:34,-0.000360,152.7935,0.29
306,152.75,152.8439,152.67,152.825,69348,12/1/2021 11:35,0.000196,152.868,0.1739
307,152.8352,153.0699,152.76,152.7999,124811,12/1/2021 11:36,-0.000164,152.88678,0.3099
308,152.7999,152.95,152.7104,152.7588,144443,12/1/2021 11:37,-0.000269,152.90676,0.2396
309,152.76,153.0799,152.76,152.91,128210,12/1/2021 11:38,0.000990,152.91676,0.3199
310,152.88,153.01,152.82,152.915,125139,12/1/2021 11:39,0.000033,152.96074,0.19
311,152.92,152.95,152.67,152.775,122636,12/1/2021 11:40,-0.000916,152.99074,0.28
312,152.79,152.83,152.62,152.75,124069,12/1/2021 11:41,-0.000164,153.01196,0.21
313,152.74,152.85,152.6,152.645,82961,12/1/2021 11:42,-0.000687,152.96398,0.25
314,152.69,152.8292,152.61,152.82,56674,12/1/2021 11:43,0.001146,152.94398,0.2192
315,152.78,152.85,152.63,152.815,70378,12/1/2021 11:44,-0.000033,152.89384,0.22
316,152.8,152.85,152.57,152.75,62692,12/1/2021 11:45,-0.000425,152.86184,0.28
317,152.76,153.2599,152.73,153.2479,127682,12/1/2021 11:46,0.003260,152.84184,0.5299
318,153.25,153.39,153.11,153.36,149942,12/1/2021 11:47,0.000731,152.92782,0.28
319,153.355,153.48,153.2401,153.38,129577,12/1/2021 11:48,0.000130,153.03582,0.2399
320,153.38,153.5,153.1621,153.218,149052,12/1/2021 11:49,-0.001056,153.16598,0.3379
321,153.21,153.61,153.195,153.42,129455,12/1/2021 11:50,0.001318,153.29598,0.415
322,153.4,153.4,153.14,153.2043,81428,12/1/2021 11:51,-0.001406,153.44798,0.26
323,153.17,153.17,152.89,152.9701,105648,12/1/2021 11:52,-0.001529,153.476,0.28
324,152.97,153.01,152.6551,152.739,109485,12/1/2021 11:53,-0.001511,153.432,0.3549
325,152.74,152.94,152.5478,152.57,92419,12/1/2021 11:54,-0.001106,153.338,0.3922
326,152.59,152.75,152.35,152.7399,116255,12/1/2021 11:55,0.001114,153.226,0.4
327,152.7,152.9999,152.39,152.4914,101671,12/1/2021 11:56,-0.001627,153.054,0.6099
328,152.485,152.58,152.29,152.405,92120,12/1/2021 11:57,-0.000567,152.97398,0.29
329,152.4,152.59,152.1601,152.1601,71289,12/1/2021 11:58,-0.001607,152.85598,0.4299
330,152.1912,152.27,151.9,152.07,173652,12/1/2021 11:59,-0.000592,152.77198,0.37
331,152.08,152.29,151.85,151.93,162761,12/1/2021 12:00,-0.000921,152.63798,0.44
332,151.9456,152.06,151.77,152,153879,12/1/2021 12:01,0.000461,152.54598,0.29
333,152.0385,152.1,151.85,151.87,100119,12/1/2021 12:02,-0.000855,152.358,0.25
334,151.85,151.94,151.46,151.505,129939,12/1/2021 12:03,-0.002403,152.262,0.48
335,151.53,151.65,151.29,151.3912,136751,12/1/2021 12:04,-0.000751,152.132,0.36
336,151.4,151.6,151.37,151.43,91899,12/1/2021 12:05,0.000256,152.008,0.23
337,151.4699,151.63,151.4,151.479,101263,12/1/2021 12:06,0.000324,151.87,0.23
338,151.49,151.79,151.4,151.66,118084,12/1/2021 12:07,0.001195,151.784,0.39
339,151.5801,151.68,151.09,151.2242,155395,12/1/2021 12:08,-0.002874,151.722,0.59
340,151.215,151.215,150.9301,151.14,186396,12/1/2021 12:09,-0.000557,151.67,0.2849
341,151.1,151.2919,150.96,151.03,117751,12/1/2021 12:10,-0.000728,151.583,0.3319
342,151.05,151.17,150.77,150.8799,112077,12/1/2021 12:11,-0.000994,151.52138,0.4
343,150.9197,151.2999,150.87,151.2266,166536,12/1/2021 12:12,0.002298,151.42938,0.4299
344,151.26,151.5099,151.18,151.4001,120039,12/1/2021 12:13,0.001147,151.33136,0.3299
345,151.44,151.62,151.39,151.425,99877,12/1/2021 12:14,0.000164,151.29734,0.23
346,151.39,151.405,150.91,150.942,147726,12/1/2021 12:15,-0.003190,151.37834,0.495
347,150.92,151.13,150.9,150.95,103152,12/1/2021 12:16,0.000053,151.40096,0.23
348,150.92,151.02,150.6709,150.71,105414,12/1/2021 12:17,-0.001590,151.39296,0.3491
349,150.74,150.96,150.7,150.76,91249,12/1/2021 12:18,0.000332,151.33698,0.26
350,150.71,150.75,150.54,150.631,115671,12/1/2021 12:19,-0.000856,151.227,0.21
351,150.64,150.82,150.54,150.59,78495,12/1/2021 12:20,-0.000272,151.053,0.28
352,150.64,150.66,150.161,150.18,240842,12/1/2021 12:21,-0.002723,150.936,0.499
353,150.16,150.36,149.89,150.01,253586,12/1/2021 12:22,-0.001132,150.842,0.47
354,149.97,150.298,149.73,150.14,215185,12/1/2021 12:23,0.000867,150.71,0.568
355,150.08,150.08,149.59,149.765,138055,12/1/2021 12:24,-0.002498,150.5776,0.49
356,149.81,149.8179,149.3101,149.58,163344,12/1/2021 12:25,-0.001235,150.4436,0.5078
357,149.594,150.05,149.531,149.98,211193,12/1/2021 12:26,0.002674,150.24318,0.519
358,149.98,150.0631,149.7801,149.99,180368,12/1/2021 12:27,0.000067,150.12118,0.283
359,150,150.26,149.8478,150.13,134097,12/1/2021 12:28,0.000933,150.0618,0.4122
360,150.0897,150.3399,149.7,149.85,174519,12/1/2021 12:29,-0.001865,150.0542,0.6399
361,149.79,149.93,149.39,149.68,188868,12/1/2021 12:30,-0.001134,150.10618,0.54
362,149.67,150.17,149.5179,149.83,172487,12/1/2021 12:31,0.001002,150.1286,0.6521
363,149.825,149.88,149.33,149.61,158478,12/1/2021 12:32,-0.001468,150.1526,0.55
364,149.6,150.06,149.51,150,121633,12/1/2021 12:33,0.002607,150.11598,0.55
365,150,150.48,149.98,150.3501,151130,12/1/2021 12:34,0.002334,150.07598,0.5
366,150.37,150.74,150.26,150.42,172722,12/1/2021 12:35,0.000465,150.104,0.48
367,150.4,150.47,150.03,150.125,130697,12/1/2021 12:36,-0.001961,150.266,0.44
368,150.13,150.2,149.86,150.17,116305,12/1/2021 12:37,0.000300,150.326,0.34
369,150.1201,150.65,150.1201,150.5709,97338,12/1/2021 12:38,0.002670,150.39,0.5299
370,150.5899,150.93,150.5899,150.762,160376,12/1/2021 12:39,0.001269,150.508,0.3401
371,150.795,151.23,150.68,151.15,155550,12/1/2021 12:40,0.002574,150.598,0.55
372,151.1617,151.34,151.1,151.3241,145194,12/1/2021 12:41,0.001152,150.696,0.24
373,151.31,151.43,151.22,151.31,156893,12/1/2021 12:42,-0.000093,150.87,0.21
374,151.27,151.7,151.25,151.48,132003,12/1/2021 12:43,0.001124,151.116,0.45
375,151.48,151.5508,151.34,151.4123,124876,12/1/2021 12:44,-0.000447,151.326,0.2108
376,151.43,151.53,151.02,151.045,160260,12/1/2021 12:45,-0.002426,151.45016,0.51
377,151.02,151.24,150.93,151.1125,143044,12/1/2021 12:46,0.000447,151.51016,0.31
378,151.08,151.32,150.85,150.9699,153954,12/1/2021 12:47,-0.000944,151.49016,0.47
379,150.98,151.15,150.72,150.72,107668,12/1/2021 12:48,-0.001655,151.46816,0.43
380,150.735,150.85,150.52,150.6,108572,12/1/2021 12:49,-0.000796,151.35816,0.33
381,150.61,150.8099,150.53,150.56,106851,12/1/2021 12:50,-0.000266,151.218,0.2799
382,150.6,150.67,150.28,150.41,160471,12/1/2021 12:51,-0.000996,151.07398,0.39
383,150.42,150.66,150.335,150.59,131438,12/1/2021 12:52,0.001197,150.95998,0.325
384,150.59,150.59,150.33,150.34,111128,12/1/2021 12:53,-0.001660,150.82798,0.26
385,150.36,150.4099,150.05,150.2899,151825,12/1/2021 12:54,-0.000333,150.71598,0.3599
386,150.23,150.28,149.71,149.83,288085,12/1/2021 12:55,-0.003060,150.62796,0.57
387,149.82,149.88,149.53,149.6,189608,12/1/2021 12:56,-0.001535,150.52198,0.35
388,149.61,149.73,149.5,149.66,195579,12/1/2021 12:57,0.000401,150.36398,0.23
389,149.66,149.79,149.4,149.4668,254758,12/1/2021 12:58,-0.001291,150.17798,0.39
390,149.4692,149.58,148.92,149.0003,620459,12/1/2021 12:59,-0.003121,150.01798,0.66
391,147.7,147.7801,147.031,147.65,695538,12/2/2021 6:30,-0.009062,149.852,0.7491
392,147.66,150.18,147.6,150.1393,576467,12/2/2021 6:31,0.016859,149.35202,2.58
393,150.14,151.07,148.99,150.8,422644,12/2/2021 6:32,0.004401,149.41202,2.08
394,150.8,151.29,150.28,150.4,364809,12/2/2021 6:33,-0.002653,149.68002,1.01
395,150.4669,150.99,149.6,150.025,222906,12/2/2021 6:34,-0.002493,149.98002,1.39
396,150.065,150.63,149.6701,150.604,278775,12/2/2021 6:35,0.003859,150.26202,0.9599
397,150.53,151.35,150.37,150.5699,301629,12/2/2021 6:36,-0.000226,150.832,0.98
398,150.57,150.83,150.13,150.695,228446,12/2/2021 6:37,0.000831,151.066,0.7
399,150.695,150.695,150.06,150.5532,155509,12/2/2021 6:38,-0.000941,151.018,0.635
400,150.49,150.88,150.22,150.84,159028,12/2/2021 6:39,0.001905,150.899,0.66
401,150.88,151.83,150.5,150.65,241809,12/2/2021 6:40,-0.001260,150.877,1.33
402,150.6821,151.27,150.43,150.57,208927,12/2/2021 6:41,-0.000531,151.117,0.84
403,150.5425,151.12,150.3,151.0692,151496,12/2/2021 6:42,0.003315,151.101,0.82
404,151.1355,151.65,151.0528,151.365,237908,12/2/2021 6:43,0.001958,151.159,0.5972
405,151.35,151.3627,150.75,151.055,150719,12/2/2021 6:44,-0.002048,151.35,0.6127
406,151.18,151.88,150.82,151.6,257258,12/2/2021 6:45,0.003608,151.44654,1.06
407,151.6499,151.6716,150.7701,150.79,196093,12/2/2021 6:46,-0.005343,151.45654,0.9015
408,150.77,151.09,150.48,150.935,259655,12/2/2021 6:47,0.000962,151.53686,0.61
409,150.93,151.4252,150.61,151.39,176023,12/2/2021 6:48,0.003015,151.53086,0.8152
410,151.4025,151.4699,150.8681,151.32,144814,12/2/2021 6:49,-0.000462,151.4859,0.6018
411,151.33,151.6415,151.12,151.371,190391,12/2/2021 6:50,0.000337,151.50734,0.5215
412,151.3946,151.6399,151.141,151.4263,130374,12/2/2021 6:51,0.000365,151.45964,0.4989
413,151.45,152.49,151.4433,152.1228,341442,12/2/2021 6:52,0.004600,151.4533,1.0467
414,152.08,152.24,151.93,152.21,244035,12/2/2021 6:53,0.000573,151.7333,0.31
415,152.175,152.53,152.03,152.15,304343,12/2/2021 6:54,-0.000394,151.89626,0.5
416,152.12,152.149,151.63,152.12,175344,12/2/2021 6:55,-0.000197,152.10828,0.519
417,152.03,152.09,151.83,151.95,120167,12/2/2021 6:56,-0.001118,152.20978,0.26
418,151.97,152.2099,151.62,151.89,175956,12/2/2021 6:57,-0.000395,152.2998,0.5899
419,151.8963,152.02,151.12,151.2399,239095,12/2/2021 6:58,-0.004280,152.24378,0.9
420,151.21,152.04,151.03,151.8349,214926,12/2/2021 6:59,0.003934,152.19978,1.01
421,151.8,151.88,151.17,151.1981,169833,12/2/2021 7:00,-0.004194,152.10178,0.71
422,151.19,151.69,151.19,151.6677,139314,12/2/2021 7:01,0.003106,152.04798,0.5
423,151.69,151.88,151.4,151.43,120639,12/2/2021 7:02,-0.001567,151.96798,0.48
424,151.435,152.17,151.42,152.15,151186,12/2/2021 7:03,0.004755,151.902,0.75
425,152.1543,152.33,152.02,152.0488,187853,12/2/2021 7:04,-0.000665,151.932,0.31
426,152.065,152.17,151.59,151.59,121658,12/2/2021 7:05,-0.003017,151.99,0.58
427,151.59,151.7428,151.285,151.285,164885,12/2/2021 7:06,-0.002012,152.048,0.4578
428,151.29,151.95,151.27,151.578,180120,12/2/2021 7:07,0.001937,152.05856,0.68
429,151.6,151.82,150.73,150.75,172488,12/2/2021 7:08,-0.005463,152.07256,1.09
430,150.78,150.93,149.96,149.96,309693,12/2/2021 7:09,-0.005240,152.00256,0.97
431,150,150.2099,149.41,149.43,241666,12/2/2021 7:10,-0.003534,151.72256,0.7999
432,149.44,149.97,149.35,149.8994,288189,12/2/2021 7:11,0.003141,151.33054,0.62
433,149.8101,150.2862,149.76,150.16,203500,12/2/2021 7:12,0.001738,150.97598,0.5262
434,150.09,150.1795,149.68,149.73,151772,12/2/2021 7:13,-0.002864,150.64322,0.4995
435,149.8,150.29,149.66,149.7,137268,12/2/2021 7:14,-0.000200,150.31512,0.63
436,149.68,149.82,148.7,148.8524,375256,12/2/2021 7:15,-0.005662,150.18712,1.12
437,148.83,149.42,148.74,149.305,194529,12/2/2021 7:16,0.003041,150.10914,0.68
438,149.35,149.62,148.9201,149.18,154210,12/2/2021 7:17,-0.000837,149.99914,0.6999
439,149.19,149.4,148.75,148.875,183061,12/2/2021 7:18,-0.002045,149.8659,0.65
440,148.85,149.21,148.5538,148.5889,192615,12/2/2021 7:19,-0.001922,149.71,0.6562
441,148.5991,148.81,148.2324,148.64,230754,12/2/2021 7:20,0.000344,149.494,0.5776
442,148.6496,148.84,148.35,148.61,146084,12/2/2021 7:21,-0.000202,149.292,0.49
443,148.58,149.3077,148.5262,149.22,254266,12/2/2021 7:22,0.004105,149.176,0.7815
444,149.185,149.62,149.02,149.61,173905,12/2/2021 7:23,0.002614,149.11354,0.6
445,149.54,149.98,149.1,149.785,218606,12/2/2021 7:24,0.001170,149.15754,0.88
446,149.75,149.84,149.37,149.7101,148023,12/2/2021 7:25,-0.000500,149.31154,0.47
447,149.76,150.25,149.53,150.11,231309,12/2/2021 7:26,0.002671,149.51754,0.72
448,150.115,150.26,149.91,150.09,129858,12/2/2021 7:27,-0.000133,149.79954,0.35
449,150.1,150.27,149.52,149.82,208374,12/2/2021 7:28,-0.001799,149.99,0.75
450,149.78,150.17,149.72,150.1568,123037,12/2/2021 7:29,0.002248,150.12,0.45
451,150.17,150.55,150.06,150.37,176421,12/2/2021 7:30,0.001420,150.158,0.49
452,150.33,150.39,149.85,150.08,139039,12/2/2021 7:31,-0.001929,150.3,0.54
453,150.105,150.18,149.46,149.56,162311,12/2/2021 7:32,-0.003465,150.328,0.72
454,149.52,149.64,149.12,149.1203,171580,12/2/2021 7:33,-0.002940,150.312,0.52
455,149.18,149.29,148.78,148.93,197898,12/2/2021 7:34,-0.001276,150.186,0.51
456,148.91,148.9899,148.41,148.5835,174262,12/2/2021 7:35,-0.002327,150.01,0.5799
457,148.57,148.68,148.3201,148.57,130994,12/2/2021 7:36,-0.000091,149.69798,0.3599
458,148.56,148.58,147.89,148.05,214606,12/2/2021 7:37,-0.003500,149.35598,0.69
459,147.99,148.29,147.79,147.89,199471,12/2/2021 7:38,-0.001081,149.03598,0.5
460,147.91,147.9499,147.51,147.77,317976,12/2/2021 7:39,-0.000811,148.76598,0.4399
461,147.78,148.3,147.7401,148.3,249560,12/2/2021 7:40,0.003587,148.49796,0.5599
462,148.3,148.53,147.93,147.97,154460,12/2/2021 7:41,-0.002225,148.35998,0.6
463,147.98,148.25,147.42,147.45,252308,12/2/2021 7:42,-0.003514,148.32998,0.83
464,147.42,147.55,147.05,147.33,329436,12/2/2021 7:43,-0.000814,148.26398,0.5
465,147.26,147.43,147.08,147.1328,130253,12/2/2021 7:44,-0.001338,148.11598,0.35
466,147.16,147.4,146.47,146.67,278332,12/2/2021 7:45,-0.003145,148.012,0.93
467,146.61,147.56,146.6,147.4565,283607,12/2/2021 7:46,0.005362,147.832,0.96
468,147.435,147.9299,147.3,147.84,209824,12/2/2021 7:47,0.002601,147.638,0.6299
469,147.81,148.29,147.72,148,182224,12/2/2021 7:48,0.001082,147.57398,0.57
470,147.95,147.965,147.49,147.56,134088,12/2/2021 7:49,-0.002973,147.72198,0.475
471,147.62,148.04,147.58,147.91,120813,12/2/2021 7:50,0.002372,147.82898,0.46
472,147.89,147.98,147.35,147.4184,155498,12/2/2021 7:51,-0.003324,147.95698,0.63
473,147.42,147.8,147.18,147.41,182603,12/2/2021 7:52,-0.000057,148.04098,0.62
474,147.3841,147.55,146.99,147.19,169394,12/2/2021 7:53,-0.001492,148.015,0.56
475,147.19,147.32,146.74,146.79,208640,12/2/2021 7:54,-0.002718,147.867,0.58
476,146.79,147.35,146.7813,147.26,162370,12/2/2021 7:55,0.003202,147.738,0.5687
477,147.29,147.63,147.0514,147.61,269231,12/2/2021 7:56,0.002377,147.6,0.5786
